13,Maria Isabel Salvador dresse le portrait des prisons haïtiennes à la réunion de l’Organisation internationale de la francophonie,https://lenouvelliste.com//article/246435/maria-isabel-salvador-dresse-le-portrait-des-prisons-haitiennes-a-la-reunion-de-lorganisation-internationale-de-la-francophonie,"Maria Isabel Salvador, représentante spéciale du secrétaire général des Nations unies en Haïti et cheffe du Bureau intégré des Nations unies en Haïti (BINUH), a évoqué, à la réunion du Comité ad hoc consultatif restreint sur la situation en Haïti de l’Organisation internationale de la francophonie (OIF), le jeudi 18 janvier 2024, la situation carcérale à l’approche d’un éventuel déploiement de la Mission multinationale d’appui à la sécurité (MMAS). Dans son intervention Mme Salvador a dressé le portrait d’un secteur pénitentiaire en crise et souvent « invisibilisé ».",https://cdn.lenouvelliste.com/shared/skeleton-image.webp
14,La société du Rhum Barbancourt part en guerre contre la contrefaçon,https://lenouvelliste.com//article/246438/la-societe-du-rhum-barbancourt-part-en-guerre-contre-la-contrefacon,"Suite à la découverte de plusieurs bouteilles du Rhum Barbancourt trois étoiles issues de la contrefaçon sur le marché, la société du Rhum Barbancourt a présenté, le vendredi 19 janvier 2024, lors d’une conférence de presse, les résultats de ses analyses sur ce produit contrefait qui se relève en dehors des normes et des standards internationaux.",https://cdn.lenouvelliste.com/shared/skeleton-image.webp
15,Le MENFP s’associe avec des fédérations sportives pour encourager la pratique du sport en milieu scolaire,https://lenouvelliste.com//article/246430/le-menfp-sassocie-avec-des-federations-sportives-pour-encourager-la-pratique-du-sport-en-milieu-scolaire,"Le ministère de l’Éducation nationale et de la Formation professionnelle (MENFP) a signé trois protocoles d’accord avec les Fédérations haïtiennes de football, de basketball et de volley-ball, le vendredi 19 janvier 2024, au local de l’Inspection générale de l’Éducation nationale, à Musseau. Cette cérémonie, qui s’est déroulée en présence du ministre de l’Éducation nationale, Nesmy Manigat, et de représentants desdites fédérations, rentre dans le cadre des efforts déployés par le MENFP pour valoriser le sport dans les écoles.",https://cdn.lenouvelliste.com/shared/skeleton-image.webp
16,« Haïti-Louisiane: les Marées de la Liberté »,https://lenouvelliste.com//article/246428/haiti-louisiane-les-marees-de-la-liberte,,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
17,Lol Fest Caraïbes 2024 vous attend !,https://lenouvelliste.com//article/246432/lol-fest-caraibes-2024-vous-attend,Le Festival international du rire (LolFestCarïbes) revient en Haïti pour son édition 2024. Il se tiendra à Port-au-Prince du 19 au 21 janvier.,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
18,C’est parti pour la 17e édition du PaPJazz,https://lenouvelliste.com//article/246433/cest-parti-pour-la-17e-edition-du-papjazz,"Le festival international de jazz de Port-au-Prince (PaPJazz) a été officiellement lancé le jeudi 18 janvier 2024 par la Fondation Haïti Jazz, son organisateur. Cette grande manifestation culturelle qui se déroulera dans la capitale haïtienne du 25 au 28 janvier sera l’occasion pour des artistes de sept pays différents de faire connaissance avec les amoureux du jazz en Haïti.",https://cdn.lenouvelliste.com/shared/skeleton-image.webp
19,Solidarité en Haïti et dans le monde pour réclamer la libération de Douglas Pape,https://lenouvelliste.com//article/246421/solidarite-en-haiti-et-dans-le-monde-pour-reclamer-la-liberation-de-douglas-pape,"Douglas Pape, le fils du docteur Jean William Pape, enlevé depuis le 28 novembre dernier, est encore aux mains de ses ravisseurs malgré plusieurs rançon versées. De nombreuses voix, en Haïti et à l’étranger ne cessent d’exiger sa libération.",https://cdn.lenouvelliste.com/shared/skeleton-image.webp
20,L’OEA exclut toute possibilité d’une « transition dans la transition » et souhaite un accord national,https://lenouvelliste.com//article/246405/loea-exclut-toute-possibilite-dune-transition-dans-la-transition-et-souhaite-un-accord-national,"La 4e réunion du Comité ad hoc consultatif restreint sur la situation en Haïti convoquée par la secrétaire générale de l’OIF a été l’occasion de débattre des perspectives pour une sortie de crise. Présent à cette réunion qui s’est tenue au pavillon d’Armenonville de Paris, Cristobal Dupouy, représentant spécial du secrétaire général de l’Organisation des États américains (OEA) en Haïti a présenté l’analyse et les perspectives de l’OEA pour une résolution de la crise en Haïti.",https://cdn.lenouvelliste.com/shared/skeleton-image.webp
21,Dans l’attente de la réponse du gouvernement,https://lenouvelliste.com//article/246422/dans-lattente-de-la-reponse-du-gouvernement,,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
22,MMAS:  les policiers kenyans complètent leur formation et attendent la décision du tribunal de Nairobi,https://lenouvelliste.com//article/246420/mmas-les-policiers-kenyans-completent-leur-formation-et-attendent-la-decision-du-tribunal-de-nairobi,,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
23,Pierre Marie Boisson dénonce un tort fait aux bénéficiaires des transferts,https://lenouvelliste.com//article/246377/pierre-marie-boisson-denonce-un-tort-fait-aux-beneficiaires-des-transferts,,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
24,Le MENFP sensibilise à la production de statistiques sur l'éducation,https://lenouvelliste.com//article/246408/le-menfp-sensibilise-a-la-production-de-statistiques-sur-leducation,"Le ministère de l’Éducation nationale et de la formation professionnelle (MENFP) de concert avec l’Organisation des Nations unies pour l’éducation, la science et la culture (UNESCO) a procédé à l’ouverture d’un atelier de trois jours sur l’importance des données du système d’information de gestion de l'éducation (SIGE). L’ouverture officielle a eu lieu le mercredi 17 janvier 2024 à l'hôtel Montana en présence du représentant du ministre de l’Éducation nationale, Auguste D’meza et de la représentante de l’UNESCO, Tatiana Villegas-Zamora.",https://cdn.lenouvelliste.com/shared/skeleton-image.webp
25,Basket-ball: les perspectives de la FHB pour 2024,https://lenouvelliste.com//article/246402/basket-ball-les-perspectives-de-la-fhb-pour-2024,"À l'instar de l'année précédente, 2024 s'apprête à être une année assez productive pour la Fédération haïtienne de basketball. En effet, si elle a été l'instance sportive nationale la plus active durant l'année 2023, la FHB compte poursuivre sur cette voie. Elle prévoit de s'y prendre par la réalisation une nouvelle fois de plusieurs formations, l'organisation de divers tournois sur le plan local et la participation des équipes nationales aux tournois internationaux. Un programme qui promet d'être fourni.",https://cdn.lenouvelliste.com/shared/skeleton-image.webp
26,Le Congrès américain évite de justesse une paralysie budgétaire du pays,https://lenouvelliste.com//article/246412/le-congres-americain-evite-de-justesse-une-paralysie-budgetaire-du-pays,,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
27,Tifane : « Je suis toujours très engagée dans le monde musical »,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,"Si l’on vous parle des titres comme « Sekrè a », de « Bèl Moun » ou encore de « Se kòmsi »… Qui est-ce qui vous vient à l’esprit? Effectivement, c’est bien elle. Tifane. La chanteuse, dont la carrière a été officialisée en 2005, évolue encore dans le monde musical. Bien qu'elle ait été absente des scènes en Haïti pendant de nombreuses années, elle est en revanche présente aux États-Unis, au Canada, en France ou en Afrique. De plus, elle annonce pour bientôt la sortie d’une musique videoclippée suivie d’un nouvel opus, un extended-Play. Ticket vous donne des nouvelles de la « Fanm kreyòl ».",https://cdn.lenouvelliste.com/shared/skeleton-image.webp
28,Port-de-Paix : nouvelles vagues de kidnapping sur la route nationale #5,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
29,Le pape demande la libération des six religieuses enlevées à Port-au-Prince,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
30,Ron DeSantis abandonne la course à la Maison Blanche et soutiendra Trump,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
31,Le MENFP s’associe avec des fédérations sportives pour encourager la pratique du sport en milieu scolaire,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
32,C’est parti pour la 17e édition du PaPJazz,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
33,Lol Fest Caraïbes 2024 vous attend !,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
34,"« Un accord politique n'est pas nécessairement une condition préalable pour le déploiement de la MMAS », selon Maria Isabel Salvador",https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
35,Sanctions onusiennes: le panel des experts en mission à Port-au-Prince ,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
36,« Haïti-Louisiane: les Marées de la Liberté »,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
37,Six religieuses de la Congrégation des sœurs de Ste-Anne enlevées à Port-au-Prince,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
38,C’est parti pour la 17e édition du PaPJazz,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
39,Haïti n'a pas besoin de nouvelles promesses,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
40,L’OEA exclut toute possibilité d’une « transition dans la transition » et souhaite un accord national,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
41,Basket-ball: les perspectives de la FHB pour 2024,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
42,"Des annonces et des promesses pour favoriser une sortie de crise en Haïti, lors de la réunion de l’OIF",https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
43,"Attaques armées et images de peyi lòk à Port-au-Prince, manifestations en province",https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
44,Dans l’attente de la réponse du gouvernement,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
45,Pierre Marie Boisson dénonce un tort fait aux bénéficiaires des transferts,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
46,Le MENFP sensibilise à la production de statistiques sur l'éducation,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
47,Le Collège haïtien de cardiologie appelle à la libération du Dr Douglas Pape,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
48,MMAS:  les policiers kenyans complètent leur formation et attendent la décision du tribunal de Nairobi,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
49,"Attaques armées et images de peyi lòk à Port-au-Prince, manifestations en province",https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
50,Tifane : « Je suis toujours très engagée dans le monde musical »,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
51,L’OEA exclut toute possibilité d’une « transition dans la transition » et souhaite un accord national,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
52,"La péninsule du Sud au bord d’une crise humanitaire, témoignage d’un entrepreneur",https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
53,"Concacaf U17 féminine, Marc Ogé voit Haïti se qualifier pour la Coupe du monde ",https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
54,"Concacaf U17 féminine, Marc Ogé voit Haïti se qualifier pour la Coupe du monde ",https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
55,Débauche : La justice a apposé des scellés sur plusieurs immeubles à Hinche ,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
56,Le gouvernement au chevet de la BSAP,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
57,Carrefour-Feuilles: Des familles piégées chez elles après une énième attaque des bandits,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
58,"L’action des gangs entrave les activités économiques dans le pays, se plaint Manuel Heusch- Desquiron",https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
59,Le vent de janvier 2024,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
60,Brèves précisions de l'IHSI autour de l’agrégat « Produit Intérieur Brut »,https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
61,"L’action des gangs entrave les activités économiques dans le pays, se plaint Manuel Heusch- Desquiron",https://lenouvelliste.com//article/246416/tifane-je-suis-toujours-tres-engagee-dans-le-monde-musical,pas de description,https://cdn.lenouvelliste.com/shared/skeleton-image.webp
